"Kod";"Nazwa";"Rozwody i separacje";"Lokalizacja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
023015900000;"PODREGION LESZCZYŃSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"1999";458;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2000";482;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2001";443;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2002";465;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2003";515;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2004";619;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2005";679;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2006";910;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2007";735;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2008";809;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2009";801;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2010";710;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2011";684;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2012";761;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2013";677;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2014";758;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2015";664;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2016";809;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2017";792;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2018";778;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2019";797;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2020";511;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2021";635;"-";"";
023016000000;"PODREGION PILSKI";"rozwody";"ogółem";"2022";;"-";"n";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";11,4;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";12,6;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";15,2;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";16,6;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";22,3;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";18,0;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";19,7;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";19,5;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";17,1;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";16,5;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";18,4;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";16,4;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";18,3;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";16,1;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";19,6;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";19,2;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";18,9;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";19,4;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";12,7;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";15,9;"-";"";
023016000000;"PODREGION PILSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"1999";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2000";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2001";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2002";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2003";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2004";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2005";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2006";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2007";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2008";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2009";;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2010";17;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2011";15;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2012";25;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2013";15;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2014";12;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2015";14;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2016";13;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2017";15;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2018";12;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2019";9;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2020";4;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2021";2;"-";"";
023016000000;"PODREGION PILSKI";"separacje";"ogółem";"2022";;"-";"n";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2002";17,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2003";29,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2004";98,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2005";120,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2006";107,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2007";48,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2008";30,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2009";37,00;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,41;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,36;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,60;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,36;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,29;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,34;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,32;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,36;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,29;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,22;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,10;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,05;"-";"";
023016000000;"PODREGION PILSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"1999";472;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2000";447;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2001";464;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2002";485;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2003";477;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2004";517;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2005";551;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2006";658;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2007";692;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2008";839;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2009";692;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2010";711;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2011";837;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2012";919;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2013";1028;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2014";1048;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2015";1128;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2016";1220;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2017";1073;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2018";1168;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2019";1192;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2020";712;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2021";1185;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody";"ogółem";"2022";;"-";"n";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2002";9,4;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2003";9,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2004";9,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2005";10,3;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2006";12,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2007";12,5;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2008";14,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2009";12,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2010";12,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2011";14,0;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2012";15,2;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2013";16,7;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2014";16,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2015";17,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2016";19,1;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2017";16,6;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2018";17,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2019";17,9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2020";10,2;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2021";16,8;"-";"";
023016100000;"PODREGION POZNAŃSKI";"rozwody na 10 tys. ludności";"ogółem";"2022";;"-";"n";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"1999";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2000";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2001";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2002";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2003";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2004";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2005";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2006";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2007";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2008";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2009";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2010";16;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2011";21;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2012";24;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2013";14;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2014";20;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2015";15;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2016";21;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2017";16;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2018";15;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2019";10;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2020";6;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2021";9;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje";"ogółem";"2022";;"-";"n";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"1999";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2000";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2001";;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2002";31,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2003";24,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2004";44,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2005";75,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2006";52,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2007";36,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2008";18,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2009";24,00;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2010";0,27;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2011";0,35;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2012";0,40;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2013";0,23;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2014";0,32;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2015";0,24;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2016";0,33;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2017";0,25;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2018";0,23;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2019";0,15;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2020";0,09;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2021";0,13;"-";"";
023016100000;"PODREGION POZNAŃSKI";"separacje na 10 tys. ludności";"ogółem";"2022";;"-";"n";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"1999";1014;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2000";1052;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2001";1088;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2002";1034;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2003";876;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2004";951;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2005";882;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2006";1077;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2007";1044;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2008";1151;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2009";1095;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2010";1001;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2011";1178;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2012";1145;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2013";1137;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2014";1147;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2015";1163;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2016";1138;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2017";939;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2018";1007;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2019";1029;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2020";603;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2021";846;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody";"ogółem";"2022";;"-";"n";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"1999";;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2000";;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2001";;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2002";18,3;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2003";15,6;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2004";17,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2005";15,8;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2006";19,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2007";18,9;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2008";21,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2009";20,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2010";18,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2011";21,3;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2012";20,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2013";20,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2014";21,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2015";21,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2016";21,0;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2017";17,4;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2018";18,7;"-";"";
023016200000;"PODREGION MIASTO POZNAŃ";"rozwody na 10 tys. ludności";"ogółem";"2019";19,2;"-";"";
